config,n,m,method,heuristic,train_seed,episode,sample,steps,per_robot_distances,worst_share_rho0,worst_share_rho0.25,worst_share_rho0.5,worst_share_rho0.75,worst_share_rho1,jainE_rho0,jainE_rho0.25,jainE_rho0.5,jainE_rho0.75,jainE_rho1
N3_M20,3,20,ppo,,2,18,2,174,"[72, 67, 71]",1.0286,1.0156,1.0082,1.0034,1.0,0.999,0.9997,0.9999,1.0,1.0
N3_M20,3,20,ppo,,2,18,3,101,"[61, 50, 69]",1.15,1.0961,1.0559,1.0248,1.0,0.9834,0.9931,0.9977,0.9995,1.0
N3_M20,3,20,ppo,,2,18,4,33,"[21, 19, 18]",1.0862,1.0549,1.0318,1.0141,1.0,0.9959,0.9983,0.9994,0.9999,1.0
N3_M20,3,20,ppo,,2,19,0,32,"[22, 20, 13]",1.2,1.1264,1.0728,1.0321,1.0,0.9576,0.9826,0.9942,0.9989,1.0
N3_M20,3,20,ppo,,2,19,1,130,"[44, 87, 98]",1.2838,1.1811,1.105,1.0465,1.0,0.9148,0.9635,0.9874,0.9975,1.0
N3_M20,3,20,ppo,,2,19,2,76,"[36, 35, 40]",1.0811,1.0481,1.0265,1.0113,1.0,0.9966,0.9988,0.9996,0.9999,1.0
N3_M20,3,20,ppo,,2,19,3,122,"[54, 72, 77]",1.1379,1.0862,1.0492,1.0215,1.0,0.9791,0.9918,0.9973,0.9995,1.0
N3_M20,3,20,ppo,,2,19,4,60,"[28, 37, 34]",1.1212,1.0755,1.043,1.0188,1.0,0.9873,0.995,0.9984,0.9997,1.0
N3_M20,3,20,astar,median,-1,0,0,21,"[2, 18, 0]",2.7,1.8293,1.4096,1.1627,1.0,0.4065,0.7422,0.9219,0.9868,1.0
N3_M20,3,20,astar,median,-1,1,0,12,"[11, 8, 10]",1.1379,1.0976,1.0615,1.0292,1.0,0.9836,0.9917,0.9967,0.9993,1.0
N3_M20,3,20,astar,median,-1,2,0,37,"[2, 3, 15]",2.25,1.4386,1.1908,1.0708,1.0,0.5602,0.9119,0.982,0.9975,1.0
N3_M20,3,20,astar,median,-1,3,0,11,"[11, 2, 9]",1.5,1.3333,1.2,1.0909,1.0,0.7832,0.8904,0.9576,0.9909,1.0
N3_M20,3,20,astar,median,-1,4,0,15,"[1, 1, 15]",2.6471,1.875,1.4516,1.1842,1.0,0.4244,0.7232,0.9075,0.9833,1.0
N3_M20,3,20,astar,median,-1,5,0,13,"[9, 4, 5]",1.5,1.2903,1.1579,1.0667,1.0,0.8852,0.9581,0.9872,0.9977,1.0
N3_M20,3,20,astar,median,-1,6,0,29,"[2, 0, 26]",2.7857,1.8772,1.4348,1.173,1.0,0.3843,0.7212,0.9133,0.9852,1.0
N3_M20,3,20,astar,median,-1,7,0,17,"[5, 11, 3]",1.7368,1.3889,1.2,1.0814,1.0,0.7763,0.9257,0.9792,0.9965,1.0
N3_M20,3,20,astar,median,-1,8,0,12,"[9, 5, 4]",1.5,1.3,1.1667,1.0714,1.0,0.8852,0.9554,0.9858,0.9974,1.0
N3_M20,3,20,astar,median,-1,9,0,39,"[8, 4, 1]",1.8462,1.2115,1.0846,1.0302,1.0,0.6955,0.9734,0.9956,0.9994,1.0
N3_M20,3,20,astar,median,-1,10,0,8,"[0, 5, 8]",1.8462,1.5238,1.2973,1.1294,1.0,0.633,0.8182,0.9332,0.9866,1.0
N3_M20,3,20,astar,median,-1,11,0,5,"[5, 5, 0]",1.5,1.3333,1.2,1.0909,1.0,0.6667,0.8182,0.9259,0.9837,1.0
N3_M20,3,20,astar,median,-1,12,0,19,"[9, 0, 13]",1.7727,1.4146,1.2152,1.0881,1.0,0.6453,0.8634,0.9591,0.9929,1.0
N3_M20,3,20,astar,median,-1,13,0,22,"[16, 13, 1]",1.6,1.3462,1.1875,1.0789,1.0,0.7042,0.8774,0.9606,0.9928,1.0
N3_M20,3,20,astar,median,-1,14,0,23,"[5, 0, 17]",2.3182,1.6444,1.3187,1.1266,1.0,0.5138,0.8155,0.9476,0.9913,1.0
N3_M20,3,20,astar,median,-1,15,0,16,"[7, 14, 2]",1.8261,1.4872,1.2676,1.1138,1.0,0.7082,0.8746,0.9585,0.9922,1.0
N3_M20,3,20,astar,median,-1,16,0,5,"[3, 5, 1]",1.6667,1.4286,1.25,1.1111,1.0,0.7714,0.8909,0.96,0.9918,1.0
N3_M20,3,20,astar,median,-1,17,0,5,"[4, 5, 0]",1.6667,1.4286,1.25,1.1111,1.0,0.6585,0.8235,0.932,0.9858,1.0
N3_M20,3,20,astar,median,-1,18,0,9,"[0, 9, 9]",1.5,1.3333,1.2,1.0909,1.0,0.6667,0.8182,0.9259,0.9837,1.0
N3_M20,3,20,astar,median,-1,19,0,18,"[18, 3, 0]",2.5714,1.8462,1.44,1.1803,1.0,0.4414,0.7316,0.9098,0.9836,1.0
N3_M20,3,20,astar,minimax,-1,0,0,12,"[10, 8, 10]",1.0714,1.05,1.0312,1.0147,1.0,0.9899,0.995,0.9981,0.9996,1.0
N3_M20,3,20,astar,minimax,-1,1,0,11,"[10, 9, 11]",1.1,1.0732,1.0476,1.0233,1.0,0.9934,0.9964,0.9985,0.9996,1.0
N3_M20,3,20,astar,minimax,-1,2,0,38,"[14, 13, 13]",1.05,1.0256,1.013,1.0052,1.0,0.9988,0.9997,0.9999,1.0,1.0
N3_M20,3,20,astar,minimax,-1,3,0,14,"[14, 8, 9]",1.3548,1.2444,1.1507,1.0701,1.0,0.9394,0.9703,0.9885,0.9975,1.0
N3_M20,3,20,astar,minimax,-1,4,0,8,"[8, 8, 8]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
N3_M20,3,20,astar,minimax,-1,5,0,11,"[7, 7, 8]",1.0909,1.0606,1.0364,1.0165,1.0,0.9959,0.9982,0.9993,0.9999,1.0
N3_M20,3,20,astar,minimax,-1,6,0,16,"[16, 14, 13]",1.1163,1.0847,1.0549,1.0267,1.0,0.9925,0.996,0.9983,0.9996,1.0
N3_M20,3,20,astar,minimax,-1,7,0,75,"[13, 9, 13]",1.1143,1.0364,1.0154,1.0056,1.0,0.9745,0.9974,0.9995,0.9999,1.0
N3_M20,3,20,astar,minimax,-1,8,0,13,"[7, 8, 7]",1.0909,1.0571,1.0328,1.0144,1.0,0.9959,0.9984,0.9995,0.9999,1.0
N3_M20,3,20,astar,minimax,-1,9,0,37,"[7, 6, 2]",1.4,1.1154,1.0476,1.0172,1.0,0.8427,0.9847,0.9974,0.9997,1.0
N3_M20,3,20,astar,minimax,-1,10,0,7,"[2, 7, 7]",1.3125,1.2174,1.1351,1.0633,1.0,0.8366,0.9136,0.9648,0.9921,1.0
N3_M20,3,20,astar,minimax,-1,11,0,5,"[5, 5, 1]",1.3636,1.25,1.1538,1.0714,1.0,0.7908,0.8889,0.9548,0.9899,1.0
N3_M20,3,20,astar,minimax,-1,12,0,79,"[17, 8, 11]",1.4167,1.1304,1.0549,1.0201,1.0,0.9114,0.9906,0.9983,0.9998,1.0
N3_M20,3,20,astar,minimax,-1,13,0,16,"[14, 12, 4]",1.4,1.2609,1.1538,1.069,1.0,0.8427,0.9264,0.9731,0.9945,1.0
N3_M20,3,20,astar,minimax,-1,14,0,10,"[10, 5, 10]",1.2,1.1429,1.0909,1.0435,1.0,0.9259,0.9608,0.9837,0.9962,1.0
N3_M20,3,20,astar,minimax,-1,15,0,13,"[11, 9, 6]",1.2692,1.1795,1.1077,1.049,1.0,0.9468,0.9756,0.9911,0.9981,1.0
N3_M20,3,20,astar,minimax,-1,16,0,5,"[5, 5, 3]",1.1538,1.1111,1.0714,1.0345,1.0,0.9548,0.9759,0.9899,0.9976,1.0
N3_M20,3,20,astar,minimax,-1,17,0,5,"[5, 5, 1]",1.3636,1.25,1.1538,1.0714,1.0,0.7908,0.8889,0.9548,0.9899,1.0
N3_M20,3,20,astar,minimax,-1,18,0,43,"[6, 9, 11]",1.2692,1.1014,1.0452,1.0169,1.0,0.9468,0.9921,0.9984,0.9998,1.0
N3_M20,3,20,astar,minimax,-1,19,0,33,"[13, 13, 10]",1.0833,1.0435,1.0222,1.009,1.0,0.9863,0.9962,0.999,0.9998,1.0
N4_M20,4,20,ppo,,0,0,0,36,"[26, 22, 22, 20]",1.1556,1.1014,1.0598,1.0268,1.0,0.9907,0.996,0.9986,0.9997,1.0
N4_M20,4,20,ppo,,0,0,1,52,"[31, 35, 32, 31]",1.0853,1.0555,1.0326,1.0146,1.0,0.9974,0.9989,0.9996,0.9999,1.0
N4_M20,4,20,ppo,,0,0,2,23,"[19, 19, 20, 11]",1.1594,1.1104,1.0683,1.0319,1.0,0.9576,0.9792,0.9919,0.9982,1.0
N4_M20,4,20,ppo,,0,0,3,22,"[14, 19, 20, 9]",1.2903,1.1971,1.12,1.0552,1.0,0.9258,0.9644,0.9865,0.9971,1.0
N4_M20,4,20,ppo,,0,0,4,32,"[24, 24, 24, 23]",1.0105,1.0073,1.0045,1.0021,1.0,0.9997,0.9998,0.9999,1.0,1.0
N4_M20,4,20,ppo,,0,1,0,61,"[47, 35, 27, 48]",1.2229,1.1469,1.0873,1.0394,1.0,0.9529,0.979,0.9925,0.9985,1.0
N4_M20,4,20,ppo,,0,1,1,30,"[22, 19, 20, 20]",1.0864,1.0579,1.0348,1.0159,1.0,0.9971,0.9987,0.9995,0.9999,1.0
N4_M20,4,20,ppo,,0,1,2,32,"[24, 24, 24, 26]",1.0612,1.0427,1.0265,1.0124,1.0,0.9988,0.9994,0.9998,0.9999,1.0
N4_M20,4,20,ppo,,0,1,3,69,"[46, 36, 39, 40]",1.1429,1.0909,1.0526,1.0233,1.0,0.9919,0.9967,0.9989,0.9998,1.0
N4_M20,4,20,ppo,,0,1,4,37,"[27, 29, 24, 28]",1.0741,1.0508,1.0312,1.0145,1.0,0.9952,0.9977,0.9991,0.9998,1.0
N4_M20,4,20,ppo,,0,2,0,278,"[147, 97, 113, 148]",1.1723,1.0994,1.0538,1.0227,1.0,0.9705,0.99,0.997,0.9995,1.0
N4_M20,4,20,ppo,,0,2,1,214,"[108, 93, 94, 86]",1.1339,1.0765,1.0412,1.0173,1.0,0.993,0.9977,0.9993,0.9999,1.0
N4_M20,4,20,ppo,,0,2,2,300,"[97, 131, 110, 137]",1.1537,1.0834,1.0436,1.0179,1.0,0.982,0.9946,0.9985,0.9998,1.0
N4_M20,4,20,ppo,,0,2,3,300,"[119, 83, 127, 128]",1.1204,1.0642,1.0332,1.0136,1.0,0.9748,0.9927,0.998,0.9997,1.0
N4_M20,4,20,ppo,,0,2,4,46,"[25, 24, 23, 25]",1.0309,1.0189,1.0107,1.0046,1.0,0.9988,0.9996,0.9999,1.0,1.0
N4_M20,4,20,ppo,,0,3,0,47,"[22, 24, 34, 23]",1.3204,1.1992,1.1134,1.0495,1.0,0.9662,0.9867,0.9956,0.9992,1.0
N4_M20,4,20,ppo,,0,3,1,26,"[18, 15, 19, 22]",1.1892,1.1288,1.0787,1.0363,1.0,0.9821,0.9916,0.9969,0.9993,1.0
N4_M20,4,20,ppo,,0,3,2,110,"[59, 38, 61, 82]",1.3667,1.2276,1.1294,1.0564,1.0,0.9369,0.9747,0.9917,0.9984,1.0
N4_M20,4,20,ppo,,0,3,3,63,"[46, 28, 19, 48]",1.3617,1.2267,1.1298,1.0569,1.0,0.8931,0.9551,0.9848,0.9971,1.0
N4_M20,4,20,ppo,,0,3,4,60,"[38, 31, 44, 32]",1.2138,1.1378,1.0805,1.0358,1.0,0.9797,0.9915,0.9971,0.9994,1.0
N4_M20,4,20,ppo,,0,4,0,41,"[34, 24, 26, 28]",1.2143,1.144,1.087,1.0397,1.0,0.9825,0.992,0.9971,0.9994,1.0
N4_M20,4,20,ppo,,0,4,1,159,"[66, 43, 86, 101]",1.3649,1.2126,1.1159,1.049,1.0,0.9203,0.9714,0.9913,0.9984,1.0
N4_M20,4,20,ppo,,0,4,2,38,"[25, 25, 20, 27]",1.1134,1.0745,1.0442,1.0199,1.0,0.9888,0.9951,0.9983,0.9997,1.0
N4_M20,4,20,ppo,,0,4,3,41,"[26, 22, 30, 13]",1.3187,1.1991,1.1137,1.0497,1.0,0.9288,0.9709,0.9903,0.9981,1.0
N4_M20,4,20,ppo,,0,4,4,25,"[12, 16, 17, 20]",1.2308,1.1525,1.0909,1.0411,1.0,0.9699,0.9866,0.9952,0.999,1.0
N4_M20,4,20,ppo,,0,5,0,61,"[42, 28, 38, 35]",1.1748,1.1114,1.0646,1.0286,1.0,0.9799,0.9917,0.9972,0.9995,1.0
N4_M20,4,20,ppo,,0,5,1,84,"[49, 49, 47, 44]",1.037,1.0233,1.0133,1.0058,1.0,0.9981,0.9993,0.9998,1.0,1.0
N4_M20,4,20,ppo,,0,5,2,229,"[125, 112, 122, 69]",1.1682,1.0982,1.0536,1.0227,1.0,0.9578,0.9852,0.9956,0.9992,1.0
N4_M20,4,20,ppo,,0,5,3,56,"[41, 34, 37, 17]",1.2713,1.1718,1.0992,1.0437,1.0,0.9255,0.9687,0.9894,0.9979,1.0
N4_M20,4,20,ppo,,0,5,4,20,"[16, 15, 20, 17]",1.1765,1.1268,1.0811,1.039,1.0,0.988,0.9938,0.9974,0.9994,1.0
N4_M20,4,20,ppo,,0,6,0,71,"[38, 43, 44, 33]",1.1139,1.0712,1.0407,1.0178,1.0,0.9878,0.9952,0.9984,0.9997,1.0
N4_M20,4,20,ppo,,0,6,1,70,"[46, 46, 45, 48]",1.0378,1.0251,1.0151,1.0068,1.0,0.9994,0.9998,0.9999,1.0,1.0
N4_M20,4,20,ppo,,0,6,2,35,"[27, 28, 19, 28]",1.098,1.0673,1.0413,1.0192,1.0,0.9786,0.9898,0.9961,0.9992,1.0
N4_M20,4,20,ppo,,0,6,3,38,"[25, 28, 23, 26]",1.098,1.0655,1.0394,1.0179,1.0,0.995,0.9978,0.9992,0.9998,1.0
N4_M20,4,20,ppo,,0,6,4,40,"[27, 27, 29, 25]",1.0741,1.0496,1.0299,1.0136,1.0,0.9973,0.9988,0.9996,0.9999,1.0
N4_M20,4,20,ppo,,0,7,0,205,"[69, 108, 93, 81]",1.2308,1.1297,1.0692,1.0288,1.0,0.9736,0.9915,0.9976,0.9996,1.0
N4_M20,4,20,ppo,,0,7,1,125,"[45, 93, 66, 82]",1.3007,1.19,1.1094,1.0482,1.0,0.94,0.9752,0.9916,0.9984,1.0
N4_M20,4,20,ppo,,0,7,2,129,"[31, 85, 79, 68]",1.2928,1.177,1.0988,1.0425,1.0,0.9077,0.9642,0.9885,0.9979,1.0
N4_M20,4,20,ppo,,0,7,3,96,"[45, 66, 46, 49]",1.2816,1.1737,1.0983,1.0427,1.0,0.9735,0.9897,0.9967,0.9994,1.0
N4_M20,4,20,ppo,,0,7,4,95,"[35, 67, 30, 63]",1.3744,1.2269,1.127,1.0547,1.0,0.8983,0.96,0.9871,0.9976,1.0
N4_M20,4,20,ppo,,0,8,0,16,"[13, 12, 10, 9]",1.1818,1.1224,1.0741,1.0339,1.0,0.9798,0.9907,0.9966,0.9993,1.0
N4_M20,4,20,ppo,,0,8,1,23,"[10, 13, 17, 13]",1.283,1.1793,1.1034,1.0456,1.0,0.966,0.9861,0.9953,0.9991,1.0
N4_M20,4,20,ppo,,0,8,2,96,"[47, 48, 38, 56]",1.1852,1.1104,1.0611,1.0261,1.0,0.9821,0.9936,0.998,0.9996,1.0
N4_M20,4,20,ppo,,0,8,3,17,"[11, 13, 10, 10]",1.1818,1.12,1.0714,1.0323,1.0,0.9878,0.9946,0.9981,0.9996,1.0
N4_M20,4,20,ppo,,0,8,4,31,"[24, 22, 21, 14]",1.1852,1.1226,1.0732,1.0331,1.0,0.9666,0.9851,0.9946,0.9989,1.0
N4_M20,4,20,ppo,,0,9,0,19,"[13, 16, 16, 12]",1.1228,1.085,1.0526,1.0246,1.0,0.9845,0.9925,0.9971,0.9994,1.0
N4_M20,4,20,ppo,,0,9,1,12,"[7, 11, 10, 11]",1.1282,1.0909,1.0575,1.0273,1.0,0.9725,0.986,0.9944,0.9987,1.0
N4_M20,4,20,ppo,,0,9,2,17,"[9, 12, 16, 14]",1.2549,1.1765,1.1092,1.051,1.0,0.9605,0.9807,0.9925,0.9984,1.0
N4_M20,4,20,ppo,,0,9,3,17,"[10, 13, 10, 13]",1.1304,1.0874,1.0526,1.024,1.0,0.9833,0.9924,0.9972,0.9994,1.0
N4_M20,4,20,ppo,,0,9,4,19,"[13, 16, 14, 15]",1.1034,1.072,1.0448,1.021,1.0,0.9941,0.9971,0.9989,0.9998,1.0
N4_M20,4,20,ppo,,0,10,0,57,"[40, 30, 32, 37]",1.1511,1.0977,1.0572,1.0255,1.0,0.9872,0.9946,0.9981,0.9996,1.0
N4_M20,4,20,ppo,,0,10,1,50,"[31, 35, 35, 39]",1.1143,1.0774,1.0471,1.0216,1.0,0.9935,0.997,0.9989,0.9998,1.0
N4_M20,4,20,ppo,,0,10,2,102,"[70, 62, 68, 48]",1.129,1.0833,1.0488,1.0217,1.0,0.9811,0.992,0.9973,0.9995,1.0
N4_M20,4,20,ppo,,0,10,3,161,"[94, 59, 88, 85]",1.1534,1.0925,1.0515,1.0221,1.0,0.9737,0.9903,0.997,0.9994,1.0
N4_M20,4,20,ppo,,0,10,4,14,"[9, 11, 13, 10]",1.2093,1.1459,1.0909,1.0427,1.0,0.9814,0.9909,0.9964,0.9992,1.0
N4_M20,4,20,ppo,,0,11,0,17,"[14, 14, 13, 10]",1.098,1.0679,1.042,1.0196,1.0,0.9837,0.9921,0.997,0.9993,1.0
N4_M20,4,20,ppo,,0,11,1,28,"[22, 13, 19, 14]",1.2941,1.1899,1.1111,1.0495,1.0,0.9554,0.9809,0.9934,0.9987,1.0
N4_M20,4,20,ppo,,0,11,2,32,"[25, 25, 23, 16]",1.1236,1.0835,1.0507,1.0233,1.0,0.9731,0.9875,0.9954,0.999,1.0
N4_M20,4,20,ppo,,0,11,3,17,"[11, 11, 14, 9]",1.2444,1.1626,1.0973,1.0442,1.0,0.9754,0.989,0.996,0.9992,1.0
N4_M20,4,20,ppo,,0,11,4,21,"[16, 16, 17, 14]",1.0794,1.0549,1.034,1.0159,1.0,0.9952,0.9977,0.9991,0.9998,1.0
N4_M20,4,20,ppo,,0,12,0,138,"[60, 94, 86, 88]",1.1463,1.0938,1.0545,1.0242,1.0,0.9753,0.9897,0.9965,0.9993,1.0
N4_M20,4,20,ppo,,0,12,1,20,"[17, 12, 13, 12]",1.2593,1.1736,1.1045,1.0476,1.0,0.9772,0.9897,0.9962,0.9992,1.0
N4_M20,4,20,ppo,,0,12,2,20,"[17, 15, 15, 11]",1.1724,1.1181,1.0725,1.0336,1.0,0.9779,0.9895,0.996,0.9991,1.0
N4_M20,4,20,ppo,,0,12,3,173,"[44, 86, 115, 85]",1.3939,1.2319,1.1272,1.054,1.0,0.9141,0.9685,0.9903,0.9982,1.0
N4_M20,4,20,ppo,,0,12,4,34,"[26, 24, 25, 25]",1.04,1.0275,1.0169,1.0079,1.0,0.9992,0.9996,0.9999,1.0,1.0
N4_M20,4,20,ppo,,0,13,0,150,"[80, 79, 57, 38]",1.2598,1.1454,1.0773,1.0321,1.0,0.9305,0.9771,0.9934,0.9989,1.0
N4_M20,4,20,ppo,,0,13,1,33,"[25, 21, 15, 19]",1.25,1.1613,1.0943,1.042,1.0,0.9685,0.9867,0.9954,0.9991,1.0
N4_M20,4,20,ppo,,0,13,2,89,"[52, 59, 35, 46]",1.2292,1.1416,1.0803,1.0349,1.0,0.9675,0.9873,0.9959,0.9992,1.0
N4_M20,4,20,ppo,,0,13,3,164,"[102, 56, 90, 106]",1.1977,1.1222,1.0693,1.0301,1.0,0.9529,0.9815,0.994,0.9989,1.0
N4_M20,4,20,ppo,,0,13,4,132,"[77, 52, 56, 34]",1.4064,1.2253,1.1191,1.0494,1.0,0.9277,0.9766,0.9933,0.9989,1.0
N4_M20,4,20,ppo,,0,14,0,15,"[13, 15, 10, 13]",1.1765,1.1268,1.0811,1.039,1.0,0.9808,0.99,0.9959,0.999,1.0
N4_M20,4,20,ppo,,0,14,1,26,"[14, 16, 15, 23]",1.3529,1.2338,1.1395,1.0632,1.0,0.9585,0.9814,0.9933,0.9986,1.0
N4_M20,4,20,ppo,,0,14,2,36,"[21, 16, 24, 28]",1.2584,1.1679,1.0987,1.0441,1.0,0.9627,0.9839,0.9944,0.9989,1.0
N4_M20,4,20,ppo,,0,14,3,42,"[21, 25, 28, 37]",1.3333,1.2216,1.1326,1.0602,1.0,0.9569,0.9805,0.9929,0.9985,1.0
N4_M20,4,20,ppo,,0,14,4,28,"[18, 16, 18, 20]",1.1111,1.0732,1.0435,1.0196,1.0,0.9939,0.9973,0.9991,0.9998,1.0
N4_M20,4,20,ppo,,0,15,0,40,"[28, 23, 13, 24]",1.2727,1.1698,1.0968,1.0423,1.0,0.9407,0.9762,0.9921,0.9985,1.0
N4_M20,4,20,ppo,,0,15,1,103,"[69, 59, 40, 56]",1.2321,1.1439,1.0818,1.0356,1.0,0.9666,0.9869,0.9957,0.9992,1.0
N4_M20,4,20,ppo,,0,15,2,42,"[32, 22, 27, 30]",1.1532,1.1018,1.0609,1.0276,1.0,0.9819,0.9919,0.9971,0.9994,1.0
N4_M20,4,20,ppo,,0,15,3,63,"[53, 36, 27, 42]",1.3418,1.2231,1.1317,1.0591,1.0,0.9459,0.9762,0.9916,0.9983,1.0
N4_M20,4,20,ppo,,0,15,4,42,"[26, 29, 16, 24]",1.2211,1.1391,1.0798,1.0351,1.0,0.9605,0.984,0.9947,0.999,1.0
N4_M20,4,20,ppo,,0,16,0,13,"[5, 11, 11, 7]",1.2941,1.1948,1.1163,1.0526,1.0,0.9146,0.9606,0.9856,0.997,1.0
N4_M20,4,20,ppo,,0,16,1,10,"[6, 8, 8, 7]",1.1034,1.0709,1.0435,1.0201,1.0,0.9871,0.9939,0.9977,0.9995,1.0
N4_M20,4,20,ppo,,0,16,2,11,"[8, 7, 10, 9]",1.1765,1.1233,1.0769,1.0361,1.0,0.983,0.9916,0.9967,0.9993,1.0
N4_M20,4,20,ppo,,0,16,3,25,"[9, 16, 22, 11]",1.5172,1.3285,1.1899,1.0838,1.0,0.8928,0.9538,0.9841,0.9969,1.0
N4_M20,4,20,ppo,,0,16,4,14,"[8, 12, 10, 9]",1.2308,1.1561,1.0947,1.0435,1.0,0.9775,0.9896,0.9961,0.9992,1.0
N4_M20,4,20,ppo,,0,17,0,165,"[84, 112, 77, 90]",1.2342,1.1458,1.0831,1.0363,1.0,0.9796,0.992,0.9974,0.9995,1.0
N4_M20,4,20,ppo,,0,17,1,300,"[130, 188, 46, 144]",1.4803,1.2687,1.1429,1.0594,1.0,0.8591,0.9512,0.9857,0.9975,1.0
N4_M20,4,20,ppo,,0,17,2,300,"[137, 202, 92, 142]",1.4101,1.2415,1.1325,1.0563,1.0,0.9306,0.9748,0.9923,0.9986,1.0
N4_M20,4,20,ppo,,0,17,3,300,"[152, 183, 24, 156]",1.4214,1.2372,1.1265,1.0527,1.0,0.8135,0.9323,0.9797,0.9964,1.0
N4_M20,4,20,ppo,,0,17,4,300,"[132, 176, 47, 129]",1.4545,1.2489,1.1306,1.0539,1.0,0.8708,0.9574,0.9879,0.9979,1.0
N4_M20,4,20,ppo,,0,18,0,15,"[8, 13, 14, 13]",1.1667,1.1176,1.0741,1.0351,1.0,0.9632,0.9813,0.9925,0.9983,1.0
N4_M20,4,20,ppo,,0,18,1,29,"[21, 20, 19, 17]",1.0909,1.0605,1.0363,1.0165,1.0,0.9941,0.9974,0.9991,0.9998,1.0
N4_M20,4,20,ppo,,0,18,2,177,"[108, 73, 59, 83]",1.3375,1.195,1.1057,1.0445,1.0,0.9532,0.9839,0.9952,0.9991,1.0
N4_M20,4,20,ppo,,0,18,3,21,"[12, 16, 16, 16]",1.0667,1.0455,1.0278,1.0128,1.0,0.9868,0.9938,0.9977,0.9995,1.0
N4_M20,4,20,ppo,,0,18,4,31,"[20, 26, 25, 21]",1.1304,1.09,1.0556,1.0259,1.0,0.9879,0.9942,0.9978,0.9995,1.0
N4_M20,4,20,ppo,,0,19,0,72,"[36, 42, 39, 29]",1.1507,1.0909,1.0507,1.0218,1.0,0.9828,0.9937,0.998,0.9996,1.0
N4_M20,4,20,ppo,,0,19,1,300,"[156, 174, 92, 132]",1.2563,1.1488,1.081,1.0342,1.0,0.9532,0.9837,0.9951,0.9991,1.0
N4_M20,4,20,ppo,,0,19,2,129,"[45, 79, 62, 61]",1.2794,1.1647,1.0904,1.0384,1.0,0.9634,0.987,0.996,0.9993,1.0
N4_M20,4,20,ppo,,0,19,3,300,"[123, 107, 130, 100]",1.1304,1.0698,1.0361,1.0148,1.0,0.9892,0.9969,0.9992,0.9999,1.0
N4_M20,4,20,ppo,,0,19,4,223,"[93, 75, 65, 73]",1.2157,1.1094,1.0551,1.0221,1.0,0.9824,0.9954,0.9988,0.9998,1.0
N4_M20,4,20,ppo,,1,0,0,24,"[16, 10, 18, 16]",1.2,1.1304,1.0769,1.0345,1.0,0.9615,0.9833,0.9941,0.9988,1.0
N4_M20,4,20,ppo,,1,0,1,44,"[30, 35, 30, 30]",1.12,1.0817,1.0498,1.023,1.0,0.9952,0.9978,0.9992,0.9998,1.0
N4_M20,4,20,ppo,,1,0,2,42,"[27, 31, 30, 26]",1.0877,1.0588,1.0355,1.0162,1.0,0.9948,0.9977,0.9991,0.9998,1.0
N4_M20,4,20,ppo,,1,0,3,58,"[30, 42, 38, 37]",1.1429,1.0936,1.0554,1.0249,1.0,0.9864,0.9941,0.9979,0.9996,1.0
N4_M20,4,20,ppo,,1,0,4,38,"[21, 19, 26, 24]",1.1556,1.0995,1.0579,1.0256,1.0,0.9859,0.9942,0.998,0.9996,1.0
N4_M20,4,20,ppo,,1,1,0,34,"[22, 20, 14, 22]",1.1282,1.0811,1.0467,1.0206,1.0,0.9725,0.9888,0.9963,0.9993,1.0
N4_M20,4,20,ppo,,1,1,1,28,"[19, 22, 21, 18]",1.1,1.0682,1.0417,1.0192,1.0,0.9938,0.9971,0.9989,0.9998,1.0
N4_M20,4,20,ppo,,1,1,2,72,"[43, 36, 42, 36]",1.0955,1.0593,1.0337,1.0147,1.0,0.9931,0.9973,0.9991,0.9998,1.0
N4_M20,4,20,ppo,,1,1,3,75,"[48, 43, 43, 35]",1.1361,1.0855,1.049,1.0215,1.0,0.988,0.9952,0.9984,0.9997,1.0
N4_M20,4,20,ppo,,1,1,4,56,"[35, 39, 30, 28]",1.1818,1.1161,1.0674,1.0299,1.0,0.9833,0.9931,0.9977,0.9995,1.0
N4_M20,4,20,ppo,,1,2,0,201,"[67, 95, 47, 47]",1.4844,1.2366,1.117,1.0465,1.0,0.9137,0.9779,0.9945,0.9991,1.0
N4_M20,4,20,ppo,,1,2,1,232,"[68, 108, 122, 114]",1.1845,1.1054,1.0567,1.0238,1.0,0.9608,0.9869,0.9962,0.9993,1.0
N4_M20,4,20,ppo,,1,2,2,33,"[21, 20, 20, 20]",1.037,1.024,1.0141,1.0063,1.0,0.9995,0.9998,0.9999,1.0,1.0
N4_M20,4,20,ppo,,1,2,3,143,"[45, 75, 74, 76]",1.1259,1.0738,1.0404,1.0171,1.0,0.9642,0.9874,0.9962,0.9993,1.0
N4_M20,4,20,ppo,,1,2,4,65,"[30, 31, 34, 22]",1.1624,1.0933,1.0504,1.0212,1.0,0.9775,0.9925,0.9978,0.9996,1.0
N4_M20,4,20,ppo,,1,3,0,35,"[20, 23, 23, 23]",1.0337,1.0221,1.0131,1.0059,1.0,0.9966,0.9985,0.9995,0.9999,1.0
N4_M20,4,20,ppo,,1,3,1,31,"[20, 17, 19, 23]",1.1646,1.108,1.064,1.0288,1.0,0.9881,0.9948,0.9982,0.9996,1.0
